id;pos_documento
383;[[['PF', 'e', 'Receita', 'apreendem', 'droga', 'dentro', 'de', 'bombons'], ['PROPN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'ADV', 'ADP', 'NOUN'], ['apreendem'], ['PF', 'e', 'Receita', 'apreender', 'droga', 'dentro', 'de', 'bombons']]]
384;[[['PF', 'deflagra', 'a', 'Operação', 'Athoótita', 'para', 'combater', 'possível', 'disseminação', 'de', 'pornografia', 'infantil'], ['PROPN', 'VERB', 'DET', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['deflagra', 'combater'], ['PF', 'deflagrar', 'o', 'Operação', 'Athoótita', 'para', 'combater', 'possível', 'disseminação', 'de', 'pornografia', 'infantil']]]
385;[[['PF', 'segue', 'investigações', 'sobre', 'vacinas', 'contra', 'covid', '-', '19', 'de', 'origem', 'ilícita'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NUM', 'ADP', 'NOUN', 'ADJ'], ['segue'], ['PF', 'seguir', 'investigação', 'sobre', 'vacina', 'contra', 'covid', '-', '19', 'de', 'origem', 'ilícito']]]
386;[[['PF', 'prende', 'em', 'Pau', 'dos', 'Ferros', 'suspeito', 'de', 'integrar', 'facção', 'criminosa', 'no', 'Rio', 'Grande', 'do', 'Norte'], ['PROPN', 'VERB', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADJ', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN'], ['prende', 'integrar'], ['PF', 'prender', 'em', 'Pau', 'de o', 'Ferros', 'suspeito', 'de', 'integrar', 'facção', 'criminoso', 'em o', 'Rio', 'Grande', 'de o', 'Norte']]]
387;[[['Polícia', 'Federal', 'realiza', 'apreensão', 'de', 'droga', 'no', 'Porto', 'de', 'Santos', 'SP'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN'], ['realiza'], ['Polícia', 'Federal', 'realizar', 'apreensão', 'de', 'droga', 'em o', 'Porto', 'de', 'Santos', 'SP']]]
388;[[['PF', 'e', 'BPFRON', 'apreende', 'quatro', 'veículos', 'carregados', 'com', 'contrabando'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NUM', 'NOUN', 'VERB', 'ADP', 'NOUN'], ['apreende', 'carregados'], ['PF', 'e', 'BPFRON', 'apreender', 'quatro', 'veículo', 'carregar', 'com', 'contrabando']]]
389;[[['Polícia', 'Federal', 'apreende', 'pistolas', ',', 'fuzil', 'e', 'mais', 'de', '1', 'tonelada', 'de', 'cocaína', 'no', 'Porto', 'de', 'Santos', 'SP'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN'], ['apreende'], ['Polícia', 'Federal', 'apreender', 'pistola', ',', 'fuzil', 'e', 'mais', 'de', '1', 'tonelada', 'de', 'cocaína', 'em o', 'Porto', 'de', 'Santos', 'SP']]]
390;[[['Polícia', 'Federal', 'prende', 'traficante', 'de', 'armas', 'e', 'drogas', 'procurado', 'pela', 'INTERPOL'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'PROPN'], ['prende', 'procurado'], ['Polícia', 'Federal', 'prender', 'traficante', 'de', 'arma', 'e', 'droga', 'procurar', 'por o', 'INTERPOL']]]
391;[[['PF', 'deflagra', 'segunda', 'fase', 'da', 'Operação', 'Aversa', 'contra', 'o', 'tráfico', 'de', 'drogas', 'em', 'Campo', 'Grande', 'MS'], ['PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['deflagra'], ['PF', 'deflagrar', 'segundo', 'fase', 'de o', 'Operação', 'Aversa', 'contra', 'o', 'tráfico', 'de', 'droga', 'em', 'Campo', 'Grande', 'MS']]]
392;[[['Polícia', 'Federal', 'apreende', 'cerca', 'de', 'R', '430', 'mil', 'na', 'fronteira', 'com', 'o', 'Uruguai'], ['PROPN', 'PROPN', 'VERB', 'ADV', 'ADP', 'SYM', 'NUM', 'NUM', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN'], ['apreende'], ['Polícia', 'Federal', 'apreender', 'cerca', 'de', 'R', '430', 'mil', 'em o', 'fronteira', 'com', 'o', 'Uruguai']]]
393;[[['Polícia', 'Federal', 'combate', 'o', 'tráfico', 'de', 'drogas', 'na', 'fronteira', 'com', 'o', 'Uruguai'], ['PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN'], ['combate'], ['Polícia', 'Federal', 'combatir', 'o', 'tráfico', 'de', 'droga', 'em o', 'fronteira', 'com', 'o', 'Uruguai']]]
394;[[['Operação', 'Recôndito', 'apura', 'desvio', 'de', 'recursos', 'públicos', 'federais', 'destinados', 'ao', 'combate', 'do', 'Coronavírus'], ['NOUN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['apura', 'destinados'], ['Operação', 'Recôndito', 'apurar', 'desvio', 'de', 'recurso', 'público', 'federal', 'destinar', 'a o', 'combate', 'de o', 'coronavírus']]]
395;[[['PF', 'combate', 'armazenamento', 'e', 'divulgação', 'de', 'imagens', 'e', 'vídeos', 'de', 'exploração', 'sexual', 'de', 'crianças', 'e', 'adolescentes', 'pela', 'internet'], ['PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'ADP', 'PROPN'], ['combate'], ['PF', 'combatir', 'armazenamento', 'e', 'divulgação', 'de', 'imagem', 'e', 'vídeo', 'de', 'exploração', 'sexual', 'de', 'criança', 'e', 'adolescente', 'por o', 'Internet']]]
396;[[['Polícia', 'Federal', 'reprime', 'crimes', 'contra', 'os', 'Correios', 'no', 'Amapá'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN'], ['reprime'], ['Polícia', 'Federal', 'reprimer', 'crime', 'contra', 'o', 'Correios', 'em o', 'Amapá']]]
397;[[['PF', 'desarticula', 'esquema', 'de', 'concessão', 'de', 'decisões', 'judiciais', 'irregulares', 'no', 'Rio', 'de', 'Janeiro'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['desarticula'], ['PF', 'desarticular', 'esquema', 'de', 'concessão', 'de', 'decisão', 'judicial', 'irregular', 'em o', 'Rio', 'de', 'Janeiro']]]
398;[[['Polícia', 'Federal', 'realiza', 'a', 'prisão', 'de', 'uma', 'pessoa', 'por', 'tráfico', 'de', 'drogas'], ['PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['realiza'], ['Polícia', 'Federal', 'realizar', 'o', 'prisão', 'de', 'um', 'pessoa', 'por', 'tráfico', 'de', 'droga']]]
399;[[['Polícia', 'Federal', 'resgata', 'vítimas', 'do', 'tráfico', 'de', 'pessoas', 'na', 'Bolívia'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['resgata'], ['Polícia', 'Federal', 'resgatar', 'vítima', 'de o', 'tráfico', 'de', 'pessoa', 'em o', 'Bolívia']]]
400;[[['A', 'Polícia', 'Federal', 'deflagra', 'Operação', 'Mitra', 'para', 'reprimir', 'o', 'porte', 'ilegal', 'de', 'arma', 'de', 'fogo', 'no', 'Acre'], ['DET', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['deflagra', 'reprimir'], ['o', 'Polícia', 'Federal', 'deflagrar', 'Operação', 'Mitra', 'para', 'reprimir', 'o', 'porte', 'ilegal', 'de', 'arma', 'de', 'fogo', 'em o', 'Acre']]]
401;[[['PF', 'deflagra', 'Operação', 'Apacheta', 'no', 'Maranhão'], ['PROPN', 'VERB', 'PROPN', 'PROPN', 'ADP', 'PROPN'], ['deflagra'], ['PF', 'deflagrar', 'Operação', 'Apacheta', 'em o', 'Maranhão']]]
402;[[['Polícia', 'Federal', 'localiza', 'menor', 'raptada', 'em', 'Valparaíso', 'de', 'Goiás'], ['PROPN', 'PROPN', 'VERB', 'ADJ', 'VERB', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['localiza', 'raptada'], ['Polícia', 'Federal', 'localizar', 'pequeno', 'raptar', 'em', 'Valparaíso', 'de', 'Goiás']], [['GO'], ['PROPN'], [], ['GO']]]
403;[[['PF', 'prende', 'homem', 'por', 'tráfico', 'internacional', 'de', 'drogas'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN'], ['prende'], ['PF', 'prender', 'homem', 'por', 'tráfico', 'internacional', 'de', 'droga']]]
404;[[['PF', 'e', 'BPFRON', 'estoura', 'depósito', 'milionário', 'de', 'contrabando'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN'], ['estoura'], ['PF', 'e', 'BPFRON', 'estourar', 'depósito', 'milionário', 'de', 'contrabando']]]
405;[[['PF', 'deflagra', 'operação', 'de', 'combate', 'a', 'fraudes', 'no', 'auxílio', 'emergencial', 'cometidas', 'por', 'servidores', 'públicos'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADJ'], ['deflagra', 'cometidas'], ['PF', 'deflagrar', 'operação', 'de', 'combate', 'a', 'fraude', 'em o', 'auxílio', 'emergencial', 'cometir', 'por', 'servidor', 'público']]]
406;[[['Policiais', 'federais', ',', 'civis', 'COPE', 'PR', 'e', 'militares', 'BPFRON'], ['NOUN', 'ADJ', 'PUNCT', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'VERB'], ['BPFRON'], ['policial', 'federal', ',', 'civil', 'COPE', 'PR', 'e', 'militar', 'BPFRON']], [['cumprem', 'mandado', 'de', 'prisão', 'pelo', 'crime', 'de', 'tráfico', 'de', 'drogas', ',', 'em', 'Itaipulândia'], ['VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'PROPN'], ['cumprem mandado'], ['cumprem', 'mandar', 'de', 'prisão', 'por o', 'crime', 'de', 'tráfico', 'de', 'droga', ',', 'em', 'Itaipulândia']]]
407;[[['PF', ','], ['PROPN', 'PUNCT'], [], ['PF', ',']], [['em', 'ação', 'conjunta', 'com', 'a', 'Receita', ',', 'apreende', 'droga', 'dentro', 'de', 'cosméticos'], ['ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADV', 'ADP', 'NOUN'], ['apreende'], ['em', 'ação', 'conjunto', 'com', 'o', 'receita', ',', 'apreender', 'droga', 'dentro', 'de', 'cosmético']]]
408;[[['Polícia', 'Federal', 'e', 'APPA', 'realizam', 'fiscalização', 'ambiental', 'no', 'Porto', 'de', 'Paranaguá'], ['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['realizam'], ['Polícia', 'Federal', 'e', 'APPA', 'realizar', 'fiscalização', 'ambiental', 'em o', 'Porto', 'de', 'Paranaguá']]]
409;[[['PF', 'desarticula', 'associação', 'criminosa', 'voltada', 'para', 'a', 'prática', 'de', 'crimes', 'ambientais', 'e', 'agrários', 'em', 'terras', 'da', 'União'], ['PROPN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['desarticula', 'voltada'], ['PF', 'desarticular', 'associação', 'criminoso', 'voltar', 'para', 'o', 'prática', 'de', 'crime', 'ambiental', 'e', 'agrário', 'em', 'terra', 'de o', 'união']]]
410;[[['Polícia', 'Federal', 'prende', 'em', 'flagrante', 'negociador', 'de', 'diamantes'], ['PROPN', 'PROPN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN'], ['prende'], ['Polícia', 'Federal', 'prender', 'em', 'flagrante', 'negociador', 'de', 'diamante']]]
411;[[['PF', 'apreende', 'droga', 'dentro', 'de', 'adega', 'para', 'vinhos'], ['PROPN', 'VERB', 'NOUN', 'ADV', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['apreende'], ['PF', 'apreender', 'droga', 'dentro', 'de', 'adega', 'para', 'vinho']]]
412;[[['FICCO', '-', 'UBERABA', ',', 'GFRON', ',', 'PMMT', 'e', 'COD', '-', 'PM', 'GO', 'apreendem', 'mais', 'de', '26', 'kg', 'de', 'pasta', 'base', 'de', 'cocaína'], ['PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN'], ['apreendem'], ['FICCO', '-', 'UBERABA', ',', 'GFRON', ',', 'PMMT', 'e', 'COD', '-', 'PM', 'GO', 'apreender', 'mais', 'de', '26', 'kg', 'de', 'pasta', 'base', 'de', 'cocaína']]]
413;[[['A', 'Polícia', 'Federal', 'apreendeu', '250', 'quilos', 'de', 'cocaína', 'em', 'Ponta', 'Porã', 'MS'], ['DET', 'PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['apreendeu'], ['o', 'Polícia', 'Federal', 'apreender', '250', 'quilo', 'de', 'cocaína', 'em', 'Ponta', 'Porã', 'MS']]]
414;[[['PF', 'prende', 'foragido', 'por', 'tráfico', 'internacional', 'de', 'drogas'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN'], ['prende'], ['PF', 'prender', 'foragido', 'por', 'tráfico', 'internacional', 'de', 'droga']]]
415;[[['PF', 'apreende', 'cocaína', 'dentro', 'de', 'edredons'], ['PROPN', 'VERB', 'NOUN', 'ADV', 'ADP', 'NOUN'], ['apreende'], ['PF', 'apreender', 'cocaína', 'dentro', 'de', 'edredons']]]
416;[[['Polícia', 'Federal', 'apreende', 'mais', 'de', '3', ',', '5', 'kg', 'de', 'cocaína', 'em', 'dois', 'aeroportos', 'do', 'Amazonas'], ['PROPN', 'PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'PROPN'], ['apreende'], ['Polícia', 'Federal', 'apreender', 'mais', 'de', '3', ',', '5', 'kg', 'de', 'cocaína', 'em', 'dois', 'aeroporto', 'de o', 'Amazonas']]]
417;[[['PF', 'apreende', 'carretas', 'com', '60', 'm', 'de', 'madeira', 'em', 'porto', 'de', 'Manaus'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['apreende'], ['PF', 'apreender', 'carreta', 'com', '60', 'm', 'de', 'madeira', 'em', 'porto', 'de', 'Manaus']]]
418;[[['Polícia', 'Federal', 'esclarece', 'sobre', 'prazos', 'migratórios'], ['PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'ADJ'], ['esclarece'], ['Polícia', 'Federal', 'esclarecer', 'sobre', 'prazo', 'migratório']]]
419;[[['PF', 'deflagrou', 'a', 'Operação', 'Expresso', '155', 'de', 'combate', 'tráfico', 'de', 'drogas', 'interestadual'], ['PROPN', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ'], ['deflagrou'], ['PF', 'deflagrar', 'o', 'Operação', 'Expresso', '155', 'de', 'combate', 'tráfico', 'de', 'droga', 'interestadual']]]
420;[[['PF', 'deflagra', 'segunda', 'fase', 'da', 'Operação', 'Aversa', 'contra', 'o', 'tráfico', 'de', 'drogas', 'em', 'Campo', 'Grande', 'MS'], ['PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['deflagra'], ['PF', 'deflagrar', 'segundo', 'fase', 'de o', 'Operação', 'Aversa', 'contra', 'o', 'tráfico', 'de', 'droga', 'em', 'Campo', 'Grande', 'MS']]]
421;[[['Polícia', 'Federal', 'apreende', 'mais', 'de', 'R', '250', 'mil', 'em', 'moeda', 'falsa'], ['PROPN', 'PROPN', 'VERB', 'ADV', 'ADP', 'SYM', 'NUM', 'NUM', 'ADP', 'NOUN', 'ADJ'], ['apreende'], ['Polícia', 'Federal', 'apreender', 'mais', 'de', 'R', '250', 'mil', 'em', 'moeda', 'falso']]]
422;[[['Polícia', 'Federal', 'combate', 'contrabando', 'em', 'Campinas'], ['PROPN', 'PROPN', 'VERB', 'VERB', 'ADP', 'PROPN'], ['combate contrabando'], ['Polícia', 'Federal', 'combatir', 'contrabando', 'em', 'Campinas']]]
423;[[['Polícia', 'Federal', 'deflagra', 'Operação'], ['PROPN', 'PROPN', 'VERB', 'NOUN'], ['deflagra'], ['Polícia', 'Federal', 'deflagrar', 'Operação']], [['Quarta'], ['PROPN'], [], ['Quarta']], [['Parcela', 'no', 'combate', 'a', 'fraudes', 'contra', 'benefícios', 'emergenciais'], ['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ'], [], ['parcela', 'em o', 'combate', 'a', 'fraude', 'contra', 'benefício', 'emergencial']]]
424;[[['Polícia', 'Federal', 'desarticula', 'facção', 'criminosa', 'estabelecida', 'na', 'região', 'da', 'Serra', 'Gaúcha'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['desarticula', 'estabelecida'], ['Polícia', 'Federal', 'desarticular', 'facção', 'criminoso', 'estabelecer', 'em o', 'região', 'de o', 'Serra', 'Gaúcha']]]
425;[[['Polícia', 'Federal', 'cumpre', 'mais', 'um', 'mandado', 'de', 'prisão', 'preventiva', 'referente', 'à', 'Operação', 'Enterprise'], ['PROPN', 'PROPN', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADV', 'ADP', 'PROPN', 'PROPN'], ['cumpre'], ['Polícia', 'Federal', 'cumprir', 'mais', 'um', 'mandado', 'de', 'prisão', 'preventivo', 'referente', 'a o', 'Operação', 'Enterprise']]]
426;[[['Operação', 'Estoque'], ['NOUN', 'PROPN'], [], ['operação', 'Estoque']], [['Zero'], ['PROPN'], [], ['Zero']], [['investiga', 'irregularidades', 'na', 'utilização', 'recursos', 'destinados', 'ao', 'combate', 'da', 'pandemia', 'de', 'Covid', '-'], ['VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT'], ['investiga', 'destinados'], ['investigar', 'irregularidade', 'em o', 'utilização', 'recurso', 'destinar', 'a o', 'combate', 'de o', 'pandemia', 'de', 'Covid', '-']], [['19'], ['NUM'], [], ['19']]]
427;[[['PF', 'investiga', 'grupo', 'criminoso', 'que', 'cobrava', 'para', 'influir', 'em', 'órgãos', 'públicos', 'no', 'DF'], ['PROPN', 'VERB', 'NOUN', 'ADJ', 'PRON', 'VERB', 'SCONJ', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN'], ['investiga', 'cobrava', 'influir'], ['PF', 'investigar', 'grupo', 'criminoso', 'que', 'cobrar', 'para', 'influir', 'em', 'órgão', 'público', 'em o', 'DF']]]
428;[[['Polícia', 'Federal', 'deflagra', 'Operação'], ['PROPN', 'PROPN', 'VERB', 'NOUN'], ['deflagra'], ['Polícia', 'Federal', 'deflagrar', 'Operação']], [['Ossobuco'], ['ADV'], [], ['ossobuco']], [['para', 'investigar', 'fraudes', 'em', 'contratos', 'firmados', 'entre', 'empresas', 'e', 'hospitais', 'federais', 'sediados', 'no', 'Rio', 'de', 'Janeiro'], ['SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'VERB', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['investigar', 'firmados', 'sediados'], ['para', 'investigar', 'fraude', 'em', 'contrato', 'firmar', 'entre', 'empresa', 'e', 'hospital', 'federal', 'sediar', 'em o', 'Rio', 'de', 'Janeiro']]]
429;[[['Operação', 'Escambo', 'investiga', 'envolvido', 'em', 'tráfico', 'de', 'drogas', 'e', 'receptação', 'de', 'motocicletas', 'roubadas', 'em', 'Rondônia'], ['PROPN', 'PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN'], ['investiga envolvido', 'roubadas'], ['Operação', 'Escambo', 'investigar', 'envolver', 'em', 'tráfico', 'de', 'droga', 'e', 'receptação', 'de', 'motocicleta', 'roubar', 'em', 'Rondônia']]]
430;[[['PF', 'deflagra', 'Operação', 'Olho', 'da', 'Providência', 'para', 'combater', 'desmatamento', 'e', 'invasões', 'de', 'terras', 'públicas', 'no', 'Acre'], ['PROPN', 'VERB', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN'], ['deflagra', 'combater'], ['PF', 'deflagrar', 'Operação', 'Olho', 'de o', 'Providência', 'para', 'combater', 'desmatamento', 'e', 'invasão', 'de', 'terra', 'público', 'em o', 'Acre']]]
431;[[['Polícia', 'Federal', 'enfrenta', 'núcleo', 'de', 'facção', 'criminosa', 'no', 'Amapá'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN'], ['enfrenta'], ['Polícia', 'Federal', 'enfrentar', 'núcleo', 'de', 'facção', 'criminoso', 'em o', 'Amapá']]]
432;[[['PF', 'apreende', 'caminhão', 'com', 'mais', 'de', '7', 'toneladas', 'de', 'maconha', 'em', 'Ponta', 'Porã', 'MS'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['apreende'], ['PF', 'apreender', 'caminhão', 'com', 'mais', 'de', '7', 'tonelada', 'de', 'maconha', 'em', 'Ponta', 'Porã', 'MS']]]
433;[[['PF', 'apreende', 'mais', 'de', '2', 'kg', 'de', 'droga', 'em', 'voo', 'para', 'a', 'frica', 'do', 'Sul'], ['PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN'], ['apreende'], ['PF', 'apreender', 'mais', 'de', '2', 'kg', 'de', 'droga', 'em', 'voo', 'para', 'o', 'frica', 'de o', 'sul']]]
434;[[['PF', 'recupera', 'objeto', 'furtado', 'da', 'UFRN', 'e', 'apreende', 'dinheiro', 'falso', 'em', 'Natal'], ['PROPN', 'VERB', 'NOUN', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN'], ['recupera', 'furtado', 'apreende'], ['PF', 'recuperar', 'objeto', 'furtar', 'de o', 'UFRN', 'e', 'apreender', 'dinheiro', 'falso', 'em', 'Natal']]]
435;[[['Operação', 'Cara', 'Grande', 'desativa', 'casas', 'de', 'câmbio', 'que', 'atuavam', 'clandestinamente'], ['NOUN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADV'], ['desativa', 'atuavam'], ['Operação', 'Cara', 'Grande', 'desativar', 'casa', 'de', 'câmbio', 'que', 'atuar', 'clandestinamente']]]
436;[[['Polícia', 'Federal', 'apreende', '3', 'kg', 'de', 'skunk', 'no', 'Aeroporto', 'Internacional', 'dos', 'Guararapes', ',', 'em', 'Pernambuco'], ['PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'PROPN'], ['apreende'], ['Polícia', 'Federal', 'apreender', '3', 'kg', 'de', 'skunk', 'em o', 'Aeroporto', 'Internacional', 'de o', 'Guararapes', ',', 'em', 'Pernambuco']]]
437;[[['PF', 'combate', 'a', 'prática', 'ilegal', 'de', 'retenção', 'de', 'cartão', 'de', 'benefícios', 'sociais', 'e', 'previdenciários', 'de', 'indígenas'], ['PROPN', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP', 'ADJ'], ['combate'], ['PF', 'combater', 'o', 'prática', 'ilegal', 'de', 'retenção', 'de', 'cartão', 'de', 'benefício', 'social', 'e', 'previdenciário', 'de', 'indígena']]]
438;[[['Polícia', 'Federal', 'combate', 'prática', 'de', 'jogos', 'de', 'azar', ',', 'lavagem', 'de', 'dinheiro', 'e', 'evasão', 'de', 'divisas'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN'], ['combate'], ['Polícia', 'Federal', 'combatir', 'prática', 'de', 'jogo', 'de', 'azar', ',', 'lavagem', 'de', 'dinheiro', 'e', 'evasão', 'de', 'divisa']]]
439;[[['Polícia', 'Federal', 'realiza', 'apoio', 'ao', 'IBAMA', 'em', 'operação', 'contra', 'exploração', 'de', 'madeira', 'em', 'área', 'protegida', 'em', 'Ponta', 'Porã', 'MS'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['realiza', 'protegida'], ['Polícia', 'Federal', 'realizar', 'apoio', 'a o', 'IBAMA', 'em', 'operação', 'contra', 'exploração', 'de', 'madeira', 'em', 'área', 'proteger', 'em', 'Ponta', 'Porã', 'MS']]]
